"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,66141,"20018","DC","Washington","District of Columbia","Washington",5062,511700,-0.00582863804157762,-0.00408719346049046,0.140659830584039,0.120349282402206,,"2017-03","2017-Q1",517500,-0.011207729468599,"2017-02"
2017-05-31,71539,"31503","GA","Waycross","Ware","Waycross",5063,79700,0.00758533501896334,0.0139949109414758,0.0391134289439374,0.0155010853666206,-0.0107534699896926,"2006-08","2006-Q3",93100,-0.143931256713212,"2005-02"
2017-05-31,69592,"27896","NC","Wilson","Wilson","Wilson",5064,157900,0.00381436745073109,0.0128287363694676,0.031352057478772,0.0118065498464037,0.00185539956188485,"2008-11","2008-Q4",166000,-0.0487951807228916,"2007-09"
2017-05-31,85956,"63138","MO","St. Louis","Saint Louis","Spanish Lake",5065,82200,-0.0132052821128451,-0.0452961672473868,0.0471337579617834,0.0350304927605065,-0.0423440302719125,"2007-04","2007-Q2",127700,-0.356303837118246,"1999-06"
2017-05-31,79031,"48169","MI","Detroit","Livingston","Pinckney",5066,243100,-0.0045045045045045,0.00164812525751957,0.0775709219858156,0.0741556261067757,0.0134963054257646,"2017-03","2017-Q1",244800,-0.00694444444444444,"2017-03"
2017-05-31,79246,"48505","MI","Flint","Genesee","Flint",5067,52000,-0.00383141762452107,-0.00383141762452107,0.0176125244618395,0.0855175511274595,-0.00523091838536638,"2005-08","2005-Q3",56000,-0.0714285714285714,"2004-12"
2017-05-31,71622,"31701","GA","Albany","Dougherty","Albany",5068,52200,0.00772200772200772,0.0175438596491228,0.00772200772200772,-0.0309953557331318,,"2010-08","2010-Q3",70400,-0.258522727272727,
2017-05-31,60631,"07201","NJ","New York","Union","Elizabeth",5069,266500,-0.000375093773443361,0.0333462582396278,0.131154499151104,0.0506142755944023,-0.035892878998821,"2007-12","2007-Q4",387200,-0.31172520661157,"2004-03"
2017-05-31,73179,"34695","FL","Tampa","Pinellas","Safety Harbor",5070,263700,0.00495426829268293,0.0111196319018405,0.0914735099337748,0.102212730986705,0.0051084087431541,"2006-06","2006-Q2",278100,-0.0517799352750809,"2005-12"
2017-05-31,73115,"34465","FL","Homosassa Springs","Citrus","Beverly Hills",5071,100400,0.0172239108409321,0.0458333333333333,0.193816884661118,0.0962986794685623,-0.0229202767773234,"2006-05","2006-Q2",146200,-0.313269493844049,"2004-10"
2017-05-31,63296,"13790","NY","Binghamton","Broome","Johnson City",5072,74800,-0.00664010624169987,-0.00531914893617021,0.03601108033241,-0.00212541773517183,-0.0026351972730686,"2008-09","2008-Q3",81600,-0.0833333333333333,"2007-02"
2017-05-31,80162,"50131","IA","Des Moines","Polk","Johnston",5073,262900,0.000761324704986677,0.0158423493044822,0.0635113268608414,0.0447667303789747,0.0191851909981864,"2017-05","2017-Q2",262900,0,"2017-05"
2017-05-31,96170,"90602","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Whittier",5074,550600,0.00787113307706388,0.0253258845437616,0.0728760717069369,0.0918074201662602,,"2017-05","2017-Q2",550600,0,"2017-05"
2017-05-31,77023,"44123","OH","Cleveland","Cuyahoga","Euclid",5075,67500,0.0150375939849624,0.0514018691588785,0.0782747603833866,0.0456395525912732,-0.0420286923643168,"2006-02","2006-Q1",109000,-0.380733944954128,
2017-05-31,99568,"98108","WA","Seattle","King","Seattle",5076,512100,0.0276941601444913,0.0738100230656322,0.176159853008728,0.140488134951827,0.0335957043505377,"2017-05","2017-Q2",512100,0,"2017-05"
2017-05-31,96943,"92606","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",5077,806900,0.00761738261738262,-0.000866765725606736,0.0464271819478667,0.0655218719674795,0.00697753060147299,"2017-01","2017-Q1",814700,-0.00957407634712164,"2016-12"
2017-05-31,93194,"80002","CO","Denver","Jefferson","Arvada",5078,329400,0.00980993255671367,0.0261682242990654,0.125,0.127969644740817,0.0492361775018735,"2017-05","2017-Q2",329400,0,"2017-05"
2017-05-31,93073,"79764","TX","Odessa","Ector","Odessa",5079,122100,-0.00163532297628782,0.00164068908941756,-0.00407830342577488,0.0603261138358619,,"2014-03","2014-Q1",127100,-0.03933910306845,"2013-10"
2017-05-31,97551,"94089","CA","San Jose","Santa Clara","Sunnyvale",5080,1010700,0.00557158491692369,0.0176198147402336,0.0832797427652733,0.16979277608782,0.0427183166073422,"2017-05","2017-Q2",1010700,0,"2017-05"
2017-05-31,69765,"28202","NC","Charlotte","Mecklenburg","Charlotte",5081,283400,0.0106990014265335,0.0219978362783988,0.0702416918429003,0.0763169225148108,0.0187738569383393,"2017-05","2017-Q2",283400,0,"2017-05"
2017-05-31,66146,"20024","DC","Washington","District of Columbia","Washington",5082,399000,-0.00597907324364723,-0.00523560209424084,0.0614525139664804,0.0736335785472515,0.0215456675360126,"2017-03","2017-Q1",404000,-0.0123762376237624,"2017-02"
2017-05-31,72483,"33181","FL","Miami-Fort Lauderdale","Miami-Dade","North Miami",5083,197000,-0.00705645161290322,-0.014014014014014,0.0223144784639336,0.12056814338441,-0.0292539102559672,"2007-02","2007-Q1",276500,-0.2875226039783,"2005-03"
2017-05-31,70359,"29204","SC","Columbia","Richland","Columbia",5084,111400,0.0027002700270027,0.0027002700270027,0.0450281425891182,0.0218262099010282,-0.00168975480814482,"2010-02","2010-Q1",115200,-0.0329861111111111,"2010-01"
2017-05-31,62263,"11791","NY","New York","Nassau","Syosset",5085,685100,0.000145985401459854,0.0122635933806147,0.063654712001242,0.0519646034512466,0.00882079010102377,"2017-05","2017-Q2",685100,0,"2017-05"
2017-05-31,98001,"95133","CA","San Jose","Santa Clara","San Jose",5086,743300,0.0075911617188559,0.0242524459142897,0.0552243043725156,0.145297966834156,0.0173395258865887,"2017-05","2017-Q2",743300,0,"2017-05"
2017-05-31,73965,"36606","AL","Mobile","Mobile","Mobile",5087,74400,0.00134589502018843,0.0163934426229508,0.0434782608695652,0.0111138406582028,-0.0229045077285485,"2008-10","2008-Q4",96300,-0.227414330218069,"2005-01"
2017-05-31,82420,"55746","MN","Duluth","Saint Louis","Hibbing",5088,92400,0.0109409190371991,0.0476190476190476,0.110576923076923,0.0326174213289183,0.0177404289488314,"2017-05","2017-Q2",92400,0,"2017-05"
2017-05-31,93936,"82501","WY","Riverton","Fremont","Riverton",5089,159500,-0.00374765771392879,-0.00374765771392879,-0.0166461159062885,0.00822415801750176,,"2016-02","2016-Q1",162700,-0.0196681007990166,"2015-06"
2017-05-31,99613,"98177","WA","Seattle","King","Shoreline",5090,724800,0.0194092827004219,0.0599590523544896,0.115248499769195,0.117227180140552,0.0305015727567119,"2017-05","2017-Q2",724800,0,"2017-05"
2017-05-31,89799,"72904","AR","Fort Smith","Sebastian","Fort Smith",5091,74000,0.0235131396957123,0.0678210678210678,0.211129296235679,0.0400773244752661,0.0163846732974342,"2017-05","2017-Q2",74000,0,"2017-05"
2017-05-31,97066,"92868","CA","Los Angeles-Long Beach-Anaheim","Orange","Orange",5092,522200,0.00849748937813828,0.0255302435192459,0.131772865192891,0.118426914720145,-0.00852882300844049,"2006-07","2006-Q3",594800,-0.122057834566241,"2005-08"
2017-05-31,74002,"36693","AL","Mobile","Mobile","Mobile",5093,138400,0.000723065798987708,0.0116959064327485,0.0468986384266263,0.0242065399965095,-0.010816151806349,"2007-01","2007-Q1",157100,-0.119032463399109,"2005-09"
2017-05-31,61983,"11021","NY","New York","Nassau","Great Neck",5094,1171900,-0.000170633904956915,0.00540494166094715,0.082486606318123,0.0718920888876238,0.021439863823016,"2017-04","2017-Q2",1172100,-0.000170633904956915,"2017-04"
2017-05-31,98515,"95965","CA","Chico","Butte","Oroville",5095,191800,0.00313807531380753,0.0234791889007471,0.145074626865672,0.0887049894637704,-0.0133093856218223,"2007-05","2007-Q2",219300,-0.125398996808026,"2005-08"
2017-05-31,73052,"34233","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",5096,230000,-0.00904782421370099,-0.0245971162001696,0.0141093474426808,0.0959051518107435,-0.00540123561539496,"2006-04","2006-Q2",288500,-0.202772963604853,"2005-03"
2017-05-31,77047,"44147","OH","Cleveland","Cuyahoga","Broadview Heights",5097,233100,0.0125977410947003,0.0273248126928162,0.109471680152308,0.0393403259225411,0.00806882992811953,"2017-05","2017-Q2",233100,0,"2017-05"
2017-05-31,66766,"21078","MD","Baltimore","Harford","Havre de Grace",5098,250700,0.000798403193612774,0.00642312324367724,0.0182778229082047,0.0144903470212474,-0.0176613028520283,"2007-05","2007-Q2",299600,-0.163217623497997,"2005-04"
2017-05-31,85865,"63020","MO","St. Louis","Jefferson","De Soto",5099,122500,0.00657354149548069,0.024247491638796,0.0533104041272571,0.021018010645645,-0.00241654829335969,"2009-07","2009-Q3",140200,-0.126248216833096,"2008-10"
2017-05-31,78088,"46311","IN","Chicago","Lake","Dyer",5100,210500,0.00333651096282173,0.0052531041069723,0.02783203125,0.0165643099801966,0.0013882128597118,"2008-08","2008-Q3",218300,-0.0357306459001374,"2008-01"
2017-05-31,96230,"90746","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Carson",5101,514400,0.00233826968043648,0.00981546917942678,0.0476578411405295,0.084240014926005,-0.00762154116573677,"2006-12","2006-Q4",561400,-0.0837192732454578,"2005-10"
2017-05-31,70883,"30106","GA","Atlanta","Cobb","Austell",5102,143500,0.00631136044880785,0.0206258890469417,0.0904255319148936,0.106284434321953,-0.00348621868748877,"2007-05","2007-Q2",148600,-0.0343203230148048,"2005-09"
2017-05-31,99285,"97439","OR","Eugene","Lane","Florence",5103,244300,0.00617792421746293,0.00950413223140496,0.0955156950672646,0.0567268622488046,-0.011659753513059,"2006-12","2006-Q4",285400,-0.144008409250175,"2005-10"
2017-05-31,60806,"07801","NJ","New York","Morris","Dover",5104,275800,0.00218023255813953,0.0180878552971576,0.0143435086428834,0.0212298686821217,-0.0257211914672268,"2006-11","2006-Q4",361400,-0.236856668511345,"2003-12"
2017-05-31,66806,"21158","MD","Baltimore","Carroll","Westminster",5105,281500,-0.00283386468296139,-0.00705467372134039,-0.0157342657342657,0.0206920845260865,-0.0169848924943988,"2006-06","2006-Q2",335900,-0.161952962191128,"2005-01"
2017-05-31,60589,"07080","NJ","New York","Middlesex","South Plainfield",5106,300400,-0.0121670503123972,-0.0147589373565103,0.0252559726962457,0.0159120071313248,-0.0153904713916584,"2006-09","2006-Q3",357300,-0.159249930030786,"2004-10"
2017-05-31,84439,"60194","IL","Chicago","Cook","Schaumburg",5107,183800,0.00108932461873638,0.000544365813826892,0.0673635307781649,0.0482763265396366,-0.0267310991704095,"2007-04","2007-Q2",241400,-0.23860811930406,"2002-09"
2017-05-31,94747,"85031","AZ","Phoenix","Maricopa","Phoenix",5108,148700,0.00337381916329285,0.0060893098782138,0.126515151515152,0.201447795028158,-0.0198970215898961,"2006-12","2006-Q4",187000,-0.204812834224599,"2005-09"
2017-05-31,82287,"55437","MN","Minneapolis-St Paul","Hennepin","Bloomington",5109,272800,0.00589970501474926,0.00887573964497041,0.0536886828891464,0.0547259127157602,0.00343650361956804,"2017-05","2017-Q2",272800,0,"2017-05"
2017-05-31,63013,"13206","NY","Syracuse","Onondaga","Syracuse",5110,83400,-0.00477326968973747,-0.0313588850174216,-0.0130177514792899,0.0114116846062582,0.00684556010991155,"2017-01","2017-Q1",86300,-0.033603707995365,"2015-09"
2017-05-31,84471,"60419","IL","Chicago","Cook","Dolton",5111,91800,0.00109051254089422,0.00218340611353712,0.106024096385542,0.031797817476219,-0.0430201759111625,"2007-04","2007-Q2",142800,-0.357142857142857,"2000-03"
2017-05-31,90531,"74804","OK","Shawnee","Pottawatomie","Shawnee",5112,133300,0.00832072617246596,0.0245964642582629,0.0638467677573823,0.05685595482007,,"2017-05","2017-Q2",133300,0,"2017-05"
2017-05-31,74457,"37745","TN","Greeneville","Greene","Greeneville",5113,100700,0.00599400599400599,0.0265035677879715,0.130190796857464,0.046576600393897,,"2017-05","2017-Q2",100700,0,"2017-05"
2017-05-31,79577,"49091","MI","Sturgis","Saint Joseph","Sturgis",5114,115000,0.00174216027874564,0.0105448154657293,0.191709844559585,0.0715555427914494,0.00837302017753072,"2017-05","2017-Q2",115000,0,"2017-05"
2017-05-31,71820,"32141","FL","Daytona Beach","Volusia","Edgewater",5115,155800,0.00451321727917473,0.0143229166666667,0.0964109781843772,0.0850294838974577,-0.0147716442713309,"2006-06","2006-Q2",204900,-0.239629087359688,"2005-01"
2017-05-31,58840,"02649","MA","Cape Cod","Barnstable","Mashpee",5116,373200,0.0024174053182917,0.0113821138211382,0.0378197997775306,0.0362060460404874,0.00470130448606021,"2005-07","2005-Q3",387400,-0.036654620547238,"2004-12"
2017-05-31,87503,"67208","KS","Wichita","Sedgwick","Wichita",5117,110300,0.00272727272727273,0.0100732600732601,0.0888450148075025,0.0314038323978716,0.0257958548107313,"2017-05","2017-Q2",110300,0,"2017-05"
2017-05-31,77909,"46012","IN","Indianapolis","Madison","Anderson",5118,83200,0.00848484848484849,0.0246305418719212,0.0426065162907268,0.0188044286441849,-0.00903002782786155,"2005-06","2005-Q2",104400,-0.203065134099617,"2000-09"
2017-05-31,70259,"29016","SC","Columbia","Richland","Blythewood",5119,227200,0.00220555800617556,0.0124777183600713,0.028519692168402,0.0231840870349249,-0.00118067694408408,"2007-01","2007-Q1",231300,-0.017725897103329,"2006-03"
2017-05-31,97836,"94702","CA","San Francisco","Alameda","Berkeley",5120,877100,0.00504182422367366,0.0248889927553167,0.0513004914299413,0.133524291437652,0.0377518024128871,"2017-05","2017-Q2",877100,0,"2017-05"
2017-05-31,72597,"33431","FL","Miami-Fort Lauderdale","Palm Beach","Boca Raton",5121,347600,-0.00372599598738894,-0.005720823798627,0.0268833087149188,0.09401592842251,-0.00649379053739574,"2006-04","2006-Q2",424600,-0.181347150259067,"2005-04"
2017-05-31,97099,"93023","CA","Ventura","Ventura","Ojai",5122,671800,0.0128147143072516,0.0389730900092793,0.0750520083213314,0.0860118748456553,0.000193716206207339,"2006-02","2006-Q1",699700,-0.0398742318136344,"2005-09"
2017-05-31,74906,"38614","MS","Clarksdale","Coahoma","Clarksdale",5123,73000,0.00274725274725275,0.00968188105117566,0.0533910533910534,0.0113343396630854,,"2017-05","2017-Q2",73000,0,"2017-05"
2017-05-31,58476,"01749","MA","Boston","Middlesex","Town of Hudson",5124,348000,0.00752750434279097,0.0208272220592549,0.0804098106178206,0.0597115133738579,0.00836042267958903,"2005-09","2005-Q3",350500,-0.00713266761768902,"2005-06"
2017-05-31,66259,"20169","VA","Washington","Prince William","Haymarket",5125,513400,0.00175609756097561,0.00765456329735034,0.0278278278278278,0.0280405348457675,-0.00646451338315579,"2005-12","2005-Q4",597400,-0.140609306996987,"2005-01"
2017-05-31,100220,"99501","AK","Anchorage","Anchorage","Anchorage",5126,245100,-0.000407830342577488,-0.00244200244200244,0.00327466230045027,0.014213629085273,-0.000447692077610418,"2008-02","2008-Q1",256300,-0.0436987904799064,"2007-05"
2017-05-31,90322,"74145","OK","Tulsa","Tulsa","Tulsa",5127,123200,-0.0175438596491228,0.0016260162601626,0.0181818181818182,0.0219971529642051,0.0101190269355491,"2017-03","2017-Q1",125500,-0.0183266932270916,"2017-03"
2017-05-31,65342,"18067","PA","Allentown","Northampton","Northampton",5128,184800,0.00325732899022801,0.0159428257284222,0.0494037478705281,0.0142237214661283,-0.0116616614645073,"2007-07","2007-Q3",209200,-0.116634799235182,"2005-12"
2017-05-31,87518,"67226","KS","Wichita","Sedgwick","Wichita",5129,212600,-0.00234631628343501,-0.00561272217025257,0.0493583415597236,0.031796086394646,0.0205902538354152,"2017-02","2017-Q1",213800,-0.00561272217025257,"2017-01"
2017-05-31,73726,"36066","AL","Montgomery","Autauga","Prattville",5130,160400,0,0.00880503144654088,0.0368455074337427,0.0153998873907188,-0.000497389724709474,"2009-02","2009-Q1",162400,-0.0123152709359606,"2007-11"
2017-05-31,81222,"53110","WI","Milwaukee","Milwaukee","Cudahy",5131,145300,0.0118384401114206,0.0304964539007092,0.105783866057839,0.0347272941830978,-0.00828165167302963,"2006-06","2006-Q2",159200,-0.0873115577889447,"2004-11"
2017-05-31,93856,"82007","WY","Cheyenne","Laramie","Cheyenne",5132,155100,0.00388349514563107,0.00910865322055953,0.0536684782608696,0.0354603570108682,0.00829673070413706,"2017-05","2017-Q2",155100,0,"2017-05"
2017-05-31,74781,"38351","TN",,"Henderson","Lexington",5133,90500,-0.00220507166482911,0.00555555555555556,0.0214446952595937,0.0169627617107508,0.00905376447998396,"2016-10","2016-Q4",92200,-0.0184381778741865,"2016-08"
2017-05-31,94484,"84124","UT","Salt Lake City","Salt Lake","Holladay",5134,367200,0.00218340611353712,0.0259849119865884,0.0806356680400235,0.0790604878964076,-0.000813343196269689,"2008-01","2008-Q1",384200,-0.0442477876106195,"2007-04"
2017-05-31,65724,"19046","PA","Philadelphia","Montgomery","Abington",5135,317900,0.00410612760581175,0.00888606791494764,0.0453798092732654,0.0293426967094954,0,"2006-05","2006-Q2",329900,-0.036374658987572,"2005-08"
2017-05-31,59072,"03246","NH","Laconia","Belknap","Laconia",5136,161200,-0.00123915737298637,-0.00123915737298637,0.0280612244897959,0.0269932868272726,-0.0153143153612126,"2006-03","2006-Q1",203200,-0.206692913385827,"2004-01"
2017-05-31,73638,"35901","AL","Gadsden","Etowah","Gadsden",5137,92700,-0.00961538461538462,-0.00429645542427497,0.0450958286358512,0.0165397665314682,0.00218349189914924,"2009-03","2009-Q1",98600,-0.0598377281947262,"2007-09"
2017-05-31,90650,"75048","TX","Dallas-Fort Worth","Dallas","Sachse",5138,261200,0.00268714011516315,0.0207112153184838,0.103506548373469,0.0933202195591281,0.0384551839797989,"2017-05","2017-Q2",261200,0,"2017-05"
2017-05-31,73036,"34212","FL","North Port-Sarasota-Bradenton","Manatee","Bradenton",5139,350400,-0.00369633210122263,-0.00876944837340877,0.0503597122302158,0.0755948266874931,0.00210755870610324,"2005-12","2005-Q4",438900,-0.20164046479836,"2005-02"
2017-05-31,60524,"07008","NJ","New York","Middlesex","Carteret",5140,253700,-0.0113016367887763,-0.0189481825212684,0.0628403854210306,0.0403223968495545,-0.0201265859976374,"2006-08","2006-Q3",316200,-0.197659709044908,"2004-10"
2017-05-31,72688,"33572","FL","Tampa","Hillsborough","Apollo Beach",5141,254900,-0.004296875,-0.0116324156649864,0.0546131568059578,0.0732560885492048,-0.00116937589704358,"2006-06","2006-Q2",289000,-0.117993079584775,"2005-10"
